Offset      | Gap     | Origin                          | Size    | Uri
00017080h   | 24      | 7ff7c6cdfaa0h : 7ff7c6cdfaa8h   | 8       | gmath/gmath/zero_g16u
000170a0h   | 24      | 7ff7c6cdfac0h : 7ff7c6cdfac8h   | 8       | gmath/gmath/zero_g16i
000170c0h   | 24      | 7ff7c6cdfae0h : 7ff7c6cdfae8h   | 8       | gmath/gmath/zero_g32u
000170e0h   | 24      | 7ff7c6cdfb00h : 7ff7c6cdfb08h   | 8       | gmath/gmath/zero_g32i
00017100h   | 24      | 7ff7c6cdfb20h : 7ff7c6cdfb28h   | 8       | gmath/gmath/zero_g64u
00017120h   | 24      | 7ff7c6cdfb40h : 7ff7c6cdfb48h   | 8       | gmath/gmath/zero_g64i
00017140h   | 24      | 7ff7c6cdfb60h : 7ff7c6cdfb6ah   | 10      | gmath/gmath/zero_g32f
00017160h   | 22      | 7ff7c6cdfb80h : 7ff7c6cdfb8ah   | 10      | gmath/gmath/zero_g64f
00017180h   | 22      | 7ff7c6cdfba0h : 7ff7c6cdfbabh   | 11      | gmath/gmath/one_g8u
000171a0h   | 21      | 7ff7c6cdfbc0h : 7ff7c6cdfbcbh   | 11      | gmath/gmath/one_g8i
000171c0h   | 21      | 7ff7c6cdfbe0h : 7ff7c6cdfbebh   | 11      | gmath/gmath/one_g16u
000171e0h   | 21      | 7ff7c6cdfc00h : 7ff7c6cdfc0bh   | 11      | gmath/gmath/one_g16i
00017200h   | 21      | 7ff7c6cdfc20h : 7ff7c6cdfc2bh   | 11      | gmath/gmath/one_g32u
00017220h   | 21      | 7ff7c6cdfc40h : 7ff7c6cdfc4bh   | 11      | gmath/gmath/one_g32i
00017240h   | 21      | 7ff7c6cdfc60h : 7ff7c6cdfc6bh   | 11      | gmath/gmath/one_g64u
00017260h   | 21      | 7ff7c6cdfc80h : 7ff7c6cdfc8bh   | 11      | gmath/gmath/one_g64i
00017280h   | 21      | 7ff7c6cdfca0h : 7ff7c6cdfcaeh   | 14      | gmath/gmath/one_g32f
000172b0h   | 34      | 7ff7c6cdfcd0h : 7ff7c6cdfcdeh   | 14      | gmath/gmath/one_g64f
000172e0h   | 34      | 7ff7c6cdfd00h : 7ff7c6cdfd0bh   | 11      | gmath/gmath/ones_g8u
00017300h   | 21      | 7ff7c6cdfd20h : 7ff7c6cdfd2bh   | 11      | gmath/gmath/ones_g8i
00017320h   | 21      | 7ff7c6cdfd40h : 7ff7c6cdfd4bh   | 11      | gmath/gmath/ones_g16u
00017340h   | 21      | 7ff7c6cdfd60h : 7ff7c6cdfd6bh   | 11      | gmath/gmath/ones_g16i
00017360h   | 21      | 7ff7c6cdfd80h : 7ff7c6cdfd8bh   | 11      | gmath/gmath/ones_g32u
00017380h   | 21      | 7ff7c6cdfda0h : 7ff7c6cdfdabh   | 11      | gmath/gmath/ones_g32i
000173a0h   | 21      | 7ff7c6cdfdc0h : 7ff7c6cdfdd0h   | 16      | gmath/gmath/ones_g64u
000173c0h   | 16      | 7ff7c6cdfde0h : 7ff7c6cdfdf0h   | 16      | gmath/gmath/ones_g64i
000173e0h   | 16      | 7ff7c6cdfe00h : 7ff7c6cdfe08h   | 8       | gmath/gmath/minval_g8u
00017400h   | 24      | 7ff7c6cdfe20h : 7ff7c6cdfe28h   | 8       | gmath/gmath/minval_g8i
00017420h   | 24      | 7ff7c6cdfe40h : 7ff7c6cdfe48h   | 8       | gmath/gmath/minval_g16u
00017440h   | 24      | 7ff7c6cdfe60h : 7ff7c6cdfe68h   | 8       | gmath/gmath/minval_g16i
00017460h   | 24      | 7ff7c6cdfe80h : 7ff7c6cdfe88h   | 8       | gmath/gmath/minval_g32u
00017480h   | 24      | 7ff7c6cdfea0h : 7ff7c6cdfea8h   | 8       | gmath/gmath/minval_g32i
000174a0h   | 24      | 7ff7c6cdfec0h : 7ff7c6cdfec8h   | 8       | gmath/gmath/minval_g64u
000178d0h   | 1064    | 7ff7c6ce02f0h : 7ff7c6ce02f8h   | 8       | gmath/gmath/minval_g64i
000178f0h   | 24      | 7ff7c6ce0310h : 7ff7c6ce031ah   | 10      | gmath/gmath/minval_g32f
00017910h   | 22      | 7ff7c6ce0330h : 7ff7c6ce033ah   | 10      | gmath/gmath/minval_g64f
00017930h   | 22      | 7ff7c6ce0350h : 7ff7c6ce035bh   | 11      | gmath/gmath/maxval_g8u
00017950h   | 21      | 7ff7c6ce0370h : 7ff7c6ce037bh   | 11      | gmath/gmath/maxval_g8i
00017970h   | 21      | 7ff7c6ce0390h : 7ff7c6ce039bh   | 11      | gmath/gmath/maxval_g16u
00017990h   | 21      | 7ff7c6ce03b0h : 7ff7c6ce03bbh   | 11      | gmath/gmath/maxval_g16i
000179b0h   | 21      | 7ff7c6ce03d0h : 7ff7c6ce03dbh   | 11      | gmath/gmath/maxval_g32u
000179d0h   | 21      | 7ff7c6ce03f0h : 7ff7c6ce03fbh   | 11      | gmath/gmath/maxval_g32i
000179f0h   | 21      | 7ff7c6ce0410h : 7ff7c6ce0420h   | 16      | gmath/gmath/maxval_g64u
00017a10h   | 16      | 7ff7c6ce0430h : 7ff7c6ce0440h   | 16      | gmath/gmath/maxval_g64i
00017a30h   | 16      | 7ff7c6ce0450h : 7ff7c6ce045eh   | 14      | gmath/gmath/maxval_g32f
00017a60h   | 34      | 7ff7c6ce0480h : 7ff7c6ce048eh   | 14      | gmath/gmath/maxval_g64f
00017a90h   | 34      | 7ff7c6ce04b0h : 7ff7c6ce04bbh   | 11      | gmath/gmath/altodd
000180e0h   | 1605    | 7ff7c6ce0b00h : 7ff7c6ce0b0bh   | 11      | gmath/gmath/altodd
00018100h   | 21      | 7ff7c6ce0b20h : 7ff7c6ce0b2bh   | 11      | gmath/gmath/altodd
00018120h   | 21      | 7ff7c6ce0b40h : 7ff7c6ce0b50h   | 16      | gmath/gmath/altodd
00018550h   | 1056    | 7ff7c6ce0f70h : 7ff7c6ce0f7bh   | 11      | gmath/gmath/alteven
00018570h   | 21      | 7ff7c6ce0f90h : 7ff7c6ce0f9bh   | 11      | gmath/gmath/alteven
00018590h   | 21      | 7ff7c6ce0fb0h : 7ff7c6ce0fbbh   | 11      | gmath/gmath/alteven
000185b0h   | 21      | 7ff7c6ce0fd0h : 7ff7c6ce0fe0h   | 16      | gmath/gmath/alteven
000185d0h   | 16      | 7ff7c6ce0ff0h : 7ff7c6ce0ffeh   | 14      | gmath/gmath/dec_g8u
000185f0h   | 18      | 7ff7c6ce1010h : 7ff7c6ce1020h   | 16      | gmath/gmath/dec_g8i
00018610h   | 16      | 7ff7c6ce1030h : 7ff7c6ce103eh   | 14      | gmath/gmath/dec_g16u
00018630h   | 18      | 7ff7c6ce1050h : 7ff7c6ce1060h   | 16      | gmath/gmath/dec_g16i
00018650h   | 16      | 7ff7c6ce1070h : 7ff7c6ce107ah   | 10      | gmath/gmath/dec_g32u
00018670h   | 22      | 7ff7c6ce1090h : 7ff7c6ce109ah   | 10      | gmath/gmath/dec_g32i
00018690h   | 22      | 7ff7c6ce10b0h : 7ff7c6ce10bch   | 12      | gmath/gmath/dec_g64u
000186b0h   | 20      | 7ff7c6ce10d0h : 7ff7c6ce10dch   | 12      | gmath/gmath/dec_g64i
000186d0h   | 20      | 7ff7c6ce10f0h : 7ff7c6ce1108h   | 24      | gmath/gmath/dist_g8u
00018700h   | 24      | 7ff7c6ce1120h : 7ff7c6ce113eh   | 30      | gmath/gmath/dist_g8i
00018730h   | 18      | 7ff7c6ce1150h : 7ff7c6ce1168h   | 24      | gmath/gmath/dist_g16u
00018760h   | 24      | 7ff7c6ce1180h : 7ff7c6ce119eh   | 30      | gmath/gmath/dist_g16i
00018790h   | 18      | 7ff7c6ce11b0h : 7ff7c6ce11c4h   | 20      | gmath/gmath/dist_g32u
000187c0h   | 28      | 7ff7c6ce11e0h : 7ff7c6ce11f6h   | 22      | gmath/gmath/dist_g32i
00018bf0h   | 1050    | 7ff7c6ce1610h : 7ff7c6ce1629h   | 25      | gmath/gmath/dist_g64u
00018c20h   | 23      | 7ff7c6ce1640h : 7ff7c6ce1659h   | 25      | gmath/gmath/dist_g64i
00018c50h   | 23      | 7ff7c6ce1670h : 7ff7c6ce1685h   | 21      | gmath/gmath/div_g8u
00018c80h   | 27      | 7ff7c6ce16a0h : 7ff7c6ce16b9h   | 25      | gmath/gmath/div_g8i
00018cb0h   | 23      | 7ff7c6ce16d0h : 7ff7c6ce16e5h   | 21      | gmath/gmath/div_g16u
00018ce0h   | 27      | 7ff7c6ce1700h : 7ff7c6ce1719h   | 25      | gmath/gmath/div_g16i
00018d10h   | 23      | 7ff7c6ce1730h : 7ff7c6ce1740h   | 16      | gmath/gmath/div_g32u
00018d30h   | 16      | 7ff7c6ce1750h : 7ff7c6ce175fh   | 15      | gmath/gmath/div_g32i
00018d50h   | 17      | 7ff7c6ce1770h : 7ff7c6ce1781h   | 17      | gmath/gmath/div_g64u
00018d80h   | 31      | 7ff7c6ce17a0h : 7ff7c6ce17b1h   | 17      | gmath/gmath/div_g64i
00018db0h   | 31      | 7ff7c6ce17d0h : 7ff7c6ce17dah   | 10      | gmath/gmath/div_g32f
00018dd0h   | 22      | 7ff7c6ce17f0h : 7ff7c6ce17fah   | 10      | gmath/gmath/div_g64f
00019200h   | 1062    | 7ff7c6ce1c20h : 7ff7c6ce1c3ch   | 28      | gmath/gmath/divides_g8u
00019230h   | 20      | 7ff7c6ce1c50h : 7ff7c6ce1c6fh   | 31      | gmath/gmath/divides_g8i
00019260h   | 17      | 7ff7c6ce1c80h : 7ff7c6ce1c9ch   | 28      | gmath/gmath/divides_g16u
00019290h   | 20      | 7ff7c6ce1cb0h : 7ff7c6ce1ccfh   | 31      | gmath/gmath/divides_g16i
000192c0h   | 17      | 7ff7c6ce1ce0h : 7ff7c6ce1cf4h   | 20      | gmath/gmath/divides_g32u
000192f0h   | 28      | 7ff7c6ce1d10h : 7ff7c6ce1d23h   | 19      | gmath/gmath/divides_g32i
00019320h   | 29      | 7ff7c6ce1d40h : 7ff7c6ce1d57h   | 23      | gmath/gmath/divides_g64u
00019350h   | 25      | 7ff7c6ce1d70h : 7ff7c6ce1d87h   | 23      | gmath/gmath/divides_g64i
00019380h   | 25      | 7ff7c6ce1da0h : 7ff7c6ce1db1h   | 17      | gmath/gmath/odd_g8u
00019400h   | 111     | 7ff7c6ce1e20h : 7ff7c6ce1e32h   | 18      | gmath/gmath/odd_g8i
00019430h   | 30      | 7ff7c6ce1e50h : 7ff7c6ce1e61h   | 17      | gmath/gmath/odd_g16u
00019460h   | 31      | 7ff7c6ce1e80h : 7ff7c6ce1e92h   | 18      | gmath/gmath/odd_g16i
00019490h   | 30      | 7ff7c6ce1eb0h : 7ff7c6ce1ebfh   | 15      | gmath/gmath/odd_g32u
000194b0h   | 17      | 7ff7c6ce1ed0h : 7ff7c6ce1edfh   | 15      | gmath/gmath/odd_g32i
000194d0h   | 17      | 7ff7c6ce1ef0h : 7ff7c6ce1effh   | 15      | gmath/gmath/odd_g64u
000194f0h   | 17      | 7ff7c6ce1f10h : 7ff7c6ce1f1fh   | 15      | gmath/gmath/odd_g64i
00019510h   | 17      | 7ff7c6ce1f30h : 7ff7c6ce1f46h   | 22      | gmath/gmath/even_g8u
00019540h   | 26      | 7ff7c6ce1f60h : 7ff7c6ce1f77h   | 23      | gmath/gmath/even_g8i
00019570h   | 25      | 7ff7c6ce1f90h : 7ff7c6ce1fa6h   | 22      | gmath/gmath/even_g16u
000195a0h   | 26      | 7ff7c6ce1fc0h : 7ff7c6ce1fd7h   | 23      | gmath/gmath/even_g16i
000195d0h   | 25      | 7ff7c6ce1ff0h : 7ff7c6ce2004h   | 20      | gmath/gmath/even_g32u
00019600h   | 28      | 7ff7c6ce2020h : 7ff7c6ce2034h   | 20      | gmath/gmath/even_g32i
00019630h   | 28      | 7ff7c6ce2050h : 7ff7c6ce2064h   | 20      | gmath/gmath/even_g64u
00019660h   | 28      | 7ff7c6ce2080h : 7ff7c6ce2094h   | 20      | gmath/gmath/even_g64i
00019a90h   | 1052    | 7ff7c6ce24b0h : 7ff7c6ce24ceh   | 30      | gmath/gmath/fma_g8u
00019ac0h   | 18      | 7ff7c6ce24e0h : 7ff7c6ce2503h   | 35      | gmath/gmath/fma_g8i
00019b00h   | 29      | 7ff7c6ce2520h : 7ff7c6ce253eh   | 30      | gmath/gmath/fma_g16u
00019b30h   | 18      | 7ff7c6ce2550h : 7ff7c6ce2573h   | 35      | gmath/gmath/fma_g16i
00019b70h   | 29      | 7ff7c6ce2590h : 7ff7c6ce259eh   | 14      | gmath/gmath/fma_g32u
00019b90h   | 18      | 7ff7c6ce25b0h : 7ff7c6ce25beh   | 14      | gmath/gmath/fma_g32i
00019bb0h   | 18      | 7ff7c6ce25d0h : 7ff7c6ce25e0h   | 16      | gmath/gmath/fma_g64u
00019bd0h   | 16      | 7ff7c6ce25f0h : 7ff7c6ce2600h   | 16      | gmath/gmath/fma_g64i
00019bf0h   | 16      | 7ff7c6ce2610h : 7ff7c6ce2633h   | 35      | gmath/gmath/gcd_g8u
00019c30h   | 29      | 7ff7c6ce2650h : 7ff7c6ce2691h   | 65      | gmath/gmath/gcd_g8i
00019c90h   | 31      | 7ff7c6ce26b0h : 7ff7c6ce26d3h   | 35      | gmath/gmath/gcd_g16u
00019cd0h   | 29      | 7ff7c6ce26f0h : 7ff7c6ce2731h   | 65      | gmath/gmath/gcd_g16i
00019d30h   | 31      | 7ff7c6ce2750h : 7ff7c6ce276eh   | 30      | gmath/gmath/gcd_g32u
00019d70h   | 34      | 7ff7c6ce2790h : 7ff7c6ce27bah   | 42      | gmath/gmath/gcd_g32i
0001a1c0h   | 1062    | 7ff7c6ce2be0h : 7ff7c6ce2c01h   | 33      | gmath/gmath/gcd_g64u
0001a200h   | 31      | 7ff7c6ce2c20h : 7ff7c6ce2c56h   | 54      | gmath/gmath/gcd_g64i
0001a250h   | 26      | 7ff7c6ce2c70h : 7ff7c6ce2c7eh   | 14      | gmath/gmath/inc_g8u
0001a270h   | 18      | 7ff7c6ce2c90h : 7ff7c6ce2ca0h   | 16      | gmath/gmath/inc_g8i
0001a290h   | 16      | 7ff7c6ce2cb0h : 7ff7c6ce2cbeh   | 14      | gmath/gmath/inc_g16u
0001a2b0h   | 18      | 7ff7c6ce2cd0h : 7ff7c6ce2ce0h   | 16      | gmath/gmath/inc_g16i
0001a2d0h   | 16      | 7ff7c6ce2cf0h : 7ff7c6ce2cfah   | 10      | gmath/gmath/inc_g32u
0001a2f0h   | 22      | 7ff7c6ce2d10h : 7ff7c6ce2d1ah   | 10      | gmath/gmath/inc_g32i
0001a310h   | 22      | 7ff7c6ce2d30h : 7ff7c6ce2d3ch   | 12      | gmath/gmath/inc_g64u
0001a330h   | 20      | 7ff7c6ce2d50h : 7ff7c6ce2d5ch   | 12      | gmath/gmath/inc_g64i
0001a350h   | 20      | 7ff7c6ce2d70h : 7ff7c6ce2d86h   | 22      | gmath/gmath/ispow2_g8u
0001a380h   | 26      | 7ff7c6ce2da0h : 7ff7c6ce2dbah   | 26      | gmath/gmath/ispow2_g8i
0001a3b0h   | 22      | 7ff7c6ce2dd0h : 7ff7c6ce2de6h   | 22      | gmath/gmath/ispow2_g16u
0001a3e0h   | 26      | 7ff7c6ce2e00h : 7ff7c6ce2e1ah   | 26      | gmath/gmath/ispow2_g16i
0001a820h   | 1062    | 7ff7c6ce3240h : 7ff7c6ce3255h   | 21      | gmath/gmath/ispow2_g32u
0001a850h   | 27      | 7ff7c6ce3270h : 7ff7c6ce3286h   | 22      | gmath/gmath/ispow2_g32i
0001a880h   | 26      | 7ff7c6ce32a0h : 7ff7c6ce32b3h   | 19      | gmath/gmath/ispow2_g64u
0001a8b0h   | 29      | 7ff7c6ce32d0h : 7ff7c6ce32e3h   | 19      | gmath/gmath/ispow2_g64i
0001a8e0h   | 29      | 7ff7c6ce3300h : 7ff7c6ce330bh   | 11      | gmath/gmath/log2
0001a900h   | 21      | 7ff7c6ce3320h : 7ff7c6ce332bh   | 11      | gmath/gmath/log2
0001a920h   | 21      | 7ff7c6ce3340h : 7ff7c6ce334bh   | 11      | gmath/gmath/log2
0001a940h   | 21      | 7ff7c6ce3360h : 7ff7c6ce336bh   | 11      | gmath/gmath/log2
0001a960h   | 21      | 7ff7c6ce3380h : 7ff7c6ce3393h   | 19      | gmath/gmath/mod_g8u
0001a990h   | 29      | 7ff7c6ce33b0h : 7ff7c6ce33c5h   | 21      | gmath/gmath/mod_g8i
0001a9c0h   | 27      | 7ff7c6ce33e0h : 7ff7c6ce33f3h   | 19      | gmath/gmath/mod_g16u
0001a9f0h   | 29      | 7ff7c6ce3410h : 7ff7c6ce3425h   | 21      | gmath/gmath/mod_g16i
0001aa20h   | 27      | 7ff7c6ce3440h : 7ff7c6ce3452h   | 18      | gmath/gmath/mod_g32u
0001aa50h   | 30      | 7ff7c6ce3470h : 7ff7c6ce3481h   | 17      | gmath/gmath/mod_g32i
0001aa80h   | 31      | 7ff7c6ce34a0h : 7ff7c6ce34b4h   | 20      | gmath/gmath/mod_g64u
0001aab0h   | 28      | 7ff7c6ce34d0h : 7ff7c6ce34e4h   | 20      | gmath/gmath/mod_g64i
0001aae0h   | 28      | 7ff7c6ce3500h : 7ff7c6ce352eh   | 46      | gmath/gmath/modmul_g8u
0001af30h   | 1058    | 7ff7c6ce3950h : 7ff7c6ce3984h   | 52      | gmath/gmath/modmul_g8i
0001af80h   | 28      | 7ff7c6ce39a0h : 7ff7c6ce39ceh   | 46      | gmath/gmath/modmul_g16u
0001afd0h   | 34      | 7ff7c6ce39f0h : 7ff7c6ce3a24h   | 52      | gmath/gmath/modmul_g16i
0001b020h   | 28      | 7ff7c6ce3a40h : 7ff7c6ce3a58h   | 24      | gmath/gmath/modmul_g32u
0001b050h   | 24      | 7ff7c6ce3a70h : 7ff7c6ce3a8ah   | 26      | gmath/gmath/modmul_g32i
0001b080h   | 22      | 7ff7c6ce3aa0h : 7ff7c6ce3ab5h   | 21      | gmath/gmath/modmul_g64u
0001b0b0h   | 27      | 7ff7c6ce3ad0h : 7ff7c6ce3ae5h   | 21      | gmath/gmath/modmul_g64i
0001b0e0h   | 27      | 7ff7c6ce3b00h : 7ff7c6ce3b12h   | 18      | gmath/gmath/mul_g8u
0001b110h   | 30      | 7ff7c6ce3b30h : 7ff7c6ce3b45h   | 21      | gmath/gmath/mul_g8i
0001b140h   | 27      | 7ff7c6ce3b60h : 7ff7c6ce3b72h   | 18      | gmath/gmath/mul_g16u
0001b170h   | 30      | 7ff7c6ce3b90h : 7ff7c6ce3ba5h   | 21      | gmath/gmath/mul_g16i
0001b1a0h   | 27      | 7ff7c6ce3bc0h : 7ff7c6ce3bcbh   | 11      | gmath/gmath/mul_g32u
0001b1c0h   | 21      | 7ff7c6ce3be0h : 7ff7c6ce3bebh   | 11      | gmath/gmath/mul_g32i
0001b1e0h   | 21      | 7ff7c6ce3c00h : 7ff7c6ce3c0dh   | 13      | gmath/gmath/mul_g64u
0001b200h   | 19      | 7ff7c6ce3c20h : 7ff7c6ce3c2dh   | 13      | gmath/gmath/mul_g64i
0001b220h   | 19      | 7ff7c6ce3c40h : 7ff7c6ce3c50h   | 16      | gmath/gmath/negate_g8u
0001b240h   | 16      | 7ff7c6ce3c60h : 7ff7c6ce3c70h   | 16      | gmath/gmath/negate_g8i
0001b260h   | 16      | 7ff7c6ce3c80h : 7ff7c6ce3c90h   | 16      | gmath/gmath/negate_g16u
0001b280h   | 16      | 7ff7c6ce3ca0h : 7ff7c6ce3cb0h   | 16      | gmath/gmath/negate_g16i
0001b2a0h   | 16      | 7ff7c6ce3cc0h : 7ff7c6ce3ccch   | 12      | gmath/gmath/negate_g32u
0001b2c0h   | 20      | 7ff7c6ce3ce0h : 7ff7c6ce3ceah   | 10      | gmath/gmath/negate_g32i
0001b2e0h   | 22      | 7ff7c6ce3d00h : 7ff7c6ce3d0fh   | 15      | gmath/gmath/negate_g64u
0001b710h   | 1057    | 7ff7c6ce4130h : 7ff7c6ce413ch   | 12      | gmath/gmath/negate_g64i
0001b730h   | 20      | 7ff7c6ce4150h : 7ff7c6ce4184h   | 52      | gmath/gmath/pow_g8u
0001b780h   | 28      | 7ff7c6ce41a0h : 7ff7c6ce41d7h   | 55      | gmath/gmath/pow_g8i
0001b7d0h   | 25      | 7ff7c6ce41f0h : 7ff7c6ce4224h   | 52      | gmath/gmath/pow_g16u
0001b820h   | 28      | 7ff7c6ce4240h : 7ff7c6ce4277h   | 55      | gmath/gmath/pow_g16i
0001b870h   | 25      | 7ff7c6ce4290h : 7ff7c6ce42b9h   | 41      | gmath/gmath/pow_g32u
0001b8b0h   | 23      | 7ff7c6ce42d0h : 7ff7c6ce42f9h   | 41      | gmath/gmath/pow_g32i
0001b8f0h   | 23      | 7ff7c6ce4310h : 7ff7c6ce433bh   | 43      | gmath/gmath/pow_g64u
0001b930h   | 21      | 7ff7c6ce4350h : 7ff7c6ce437bh   | 43      | gmath/gmath/pow_g64i
0001b970h   | 21      | 7ff7c6ce4390h : 7ff7c6ce43a9h   | 25      | gmath/gmath/signum_g8u
0001b9a0h   | 23      | 7ff7c6ce43c0h : 7ff7c6ce43d8h   | 24      | gmath/gmath/signum_g8i
0001b9d0h   | 24      | 7ff7c6ce43f0h : 7ff7c6ce4409h   | 25      | gmath/gmath/signum_g16u
0001ba00h   | 23      | 7ff7c6ce4420h : 7ff7c6ce4438h   | 24      | gmath/gmath/signum_g16i
0001ba30h   | 24      | 7ff7c6ce4450h : 7ff7c6ce4466h   | 22      | gmath/gmath/signum_g32u
0001ba60h   | 26      | 7ff7c6ce4480h : 7ff7c6ce4494h   | 20      | gmath/gmath/signum_g32i
0001ba90h   | 28      | 7ff7c6ce44b0h : 7ff7c6ce44c7h   | 23      | gmath/gmath/signum_g64u
0001bec0h   | 1049    | 7ff7c6ce48e0h : 7ff7c6ce48fbh   | 27      | gmath/gmath/signum_g64i
0001c5c0h   | 1765    | 7ff7c6ce4fe0h : 7ff7c6ce5032h   | 82      | gmath/mathspan/add_g8u
0001c630h   | 30      | 7ff7c6ce5050h : 7ff7c6ce50a2h   | 82      | gmath/mathspan/add_g8i
0001caa0h   | 1054    | 7ff7c6ce54c0h : 7ff7c6ce5510h   | 80      | gmath/mathspan/add_g16u
0001cb10h   | 32      | 7ff7c6ce5530h : 7ff7c6ce5584h   | 84      | gmath/mathspan/add_g16i
0001cb80h   | 28      | 7ff7c6ce55a0h : 7ff7c6ce55e4h   | 68      | gmath/mathspan/add_g32u
0001cfe0h   | 1052    | 7ff7c6ce5a00h : 7ff7c6ce5a44h   | 68      | gmath/mathspan/add_g32i
0001d040h   | 28      | 7ff7c6ce5a60h : 7ff7c6ce5aa4h   | 68      | gmath/mathspan/add_g64u
0001d4a0h   | 1052    | 7ff7c6ce5ec0h : 7ff7c6ce5f04h   | 68      | gmath/mathspan/add_g64i
0001d500h   | 28      | 7ff7c6ce5f20h : 7ff7c6ce5f72h   | 82      | gmath/mathspan/sub_g8u
0001d570h   | 30      | 7ff7c6ce5f90h : 7ff7c6ce5fe2h   | 82      | gmath/mathspan/sub_g8i
0001d9e0h   | 1054    | 7ff7c6ce6400h : 7ff7c6ce6450h   | 80      | gmath/mathspan/sub_g16u
0001da50h   | 32      | 7ff7c6ce6470h : 7ff7c6ce64c4h   | 84      | gmath/mathspan/sub_g16i
0001dac0h   | 28      | 7ff7c6ce64e0h : 7ff7c6ce6523h   | 67      | gmath/mathspan/sub_g32u
0001db20h   | 29      | 7ff7c6ce6540h : 7ff7c6ce6583h   | 67      | gmath/mathspan/sub_g32i
0001db80h   | 29      | 7ff7c6ce65a0h : 7ff7c6ce65e4h   | 68      | gmath/mathspan/sub_g64u
0001dbe0h   | 28      | 7ff7c6ce6600h : 7ff7c6ce6644h   | 68      | gmath/mathspan/sub_g64i
0001e040h   | 1052    | 7ff7c6ce6a60h : 7ff7c6ce6ab3h   | 83      | gmath/mathspan/mul_g8u
0001e0b0h   | 29      | 7ff7c6ce6ad0h : 7ff7c6ce6b23h   | 83      | gmath/mathspan/mul_g8i
0001e120h   | 29      | 7ff7c6ce6b40h : 7ff7c6ce6b91h   | 81      | gmath/mathspan/mul_g16u
0001e190h   | 31      | 7ff7c6ce6bb0h : 7ff7c6ce6c05h   | 85      | gmath/mathspan/mul_g16i
0001e200h   | 27      | 7ff7c6ce6c20h : 7ff7c6ce6c65h   | 69      | gmath/mathspan/mul_g32u
0001e260h   | 27      | 7ff7c6ce6c80h : 7ff7c6ce6cc5h   | 69      | gmath/mathspan/mul_g32i
0001e6d0h   | 1067    | 7ff7c6ce70f0h : 7ff7c6ce7135h   | 69      | gmath/mathspan/mul_g64u
0001e730h   | 27      | 7ff7c6ce7150h : 7ff7c6ce7195h   | 69      | gmath/mathspan/mul_g64i
0001e790h   | 27      | 7ff7c6ce71b0h : 7ff7c6ce71fdh   | 77      | gmath/mathspan/div_g8u
0001ec00h   | 1059    | 7ff7c6ce7620h : 7ff7c6ce7670h   | 80      | gmath/mathspan/div_g8i
0001ec70h   | 32      | 7ff7c6ce7690h : 7ff7c6ce76deh   | 78      | gmath/mathspan/div_g16u
0001ece0h   | 34      | 7ff7c6ce7700h : 7ff7c6ce7751h   | 81      | gmath/mathspan/div_g16i
0001ed50h   | 31      | 7ff7c6ce7770h : 7ff7c6ce77b5h   | 69      | gmath/mathspan/div_g32u
0001edb0h   | 27      | 7ff7c6ce77d0h : 7ff7c6ce7814h   | 68      | gmath/mathspan/div_g32i
0001ee10h   | 28      | 7ff7c6ce7830h : 7ff7c6ce7878h   | 72      | gmath/mathspan/div_g64u
0001ee70h   | 24      | 7ff7c6ce7890h : 7ff7c6ce78d8h   | 72      | gmath/mathspan/div_g64i
0001f2e0h   | 1064    | 7ff7c6ce7d00h : 7ff7c6ce7d50h   | 80      | gmath/mathspan/mod_g8u
0001f350h   | 32      | 7ff7c6ce7d70h : 7ff7c6ce7dc1h   | 81      | gmath/mathspan/mod_g8i
0001f3c0h   | 31      | 7ff7c6ce7de0h : 7ff7c6ce7e32h   | 82      | gmath/mathspan/mod_g16u
0001f430h   | 30      | 7ff7c6ce7e50h : 7ff7c6ce7ea3h   | 83      | gmath/mathspan/mod_g16i
0001f8b0h   | 1069    | 7ff7c6ce82d0h : 7ff7c6ce8315h   | 69      | gmath/mathspan/mod_g32u
0001f910h   | 27      | 7ff7c6ce8330h : 7ff7c6ce8374h   | 68      | gmath/mathspan/mod_g32i
0001f970h   | 28      | 7ff7c6ce8390h : 7ff7c6ce83d8h   | 72      | gmath/mathspan/mod_g64u
0001f9d0h   | 24      | 7ff7c6ce83f0h : 7ff7c6ce8438h   | 72      | gmath/mathspan/mod_g64i
0001fe40h   | 1064    | 7ff7c6ce8860h : 7ff7c6ce88b5h   | 85      | gmath/mathspan/clamp_g8u
0001feb0h   | 27      | 7ff7c6ce88d0h : 7ff7c6ce8925h   | 85      | gmath/mathspan/clamp_g8i
0001ff20h   | 27      | 7ff7c6ce8940h : 7ff7c6ce8993h   | 83      | gmath/mathspan/clamp_g16u
0001ff90h   | 29      | 7ff7c6ce89b0h : 7ff7c6ce8a05h   | 85      | gmath/mathspan/clamp_g16i
00020000h   | 27      | 7ff7c6ce8a20h : 7ff7c6ce8a6ah   | 74      | gmath/mathspan/clamp_g32u
00020060h   | 22      | 7ff7c6ce8a80h : 7ff7c6ce8acah   | 74      | gmath/mathspan/clamp_g32i
000200c0h   | 22      | 7ff7c6ce8ae0h : 7ff7c6ce8b2bh   | 75      | gmath/mathspan/clamp_g64u
00020120h   | 21      | 7ff7c6ce8b40h : 7ff7c6ce8b8bh   | 75      | gmath/mathspan/clamp_g64i
