Offset      | Gap     | Origin                          | Size    | Uri
00036660h   | 26      | 7ff7c72031a0h : 7ff7c72031b6h   | 22      | intrinsics/ginx/vswaphl_g128x64f
00036690h   | 26      | 7ff7c72031d0h : 7ff7c72031eeh   | 30      | intrinsics/ginx/vswaphl_g256x8u
000366d0h   | 34      | 7ff7c7203210h : 7ff7c720322eh   | 30      | intrinsics/ginx/vswaphl_g256x8i
00036710h   | 34      | 7ff7c7203250h : 7ff7c720326eh   | 30      | intrinsics/ginx/vswaphl_g256x16u
00036750h   | 34      | 7ff7c7203290h : 7ff7c72032aeh   | 30      | intrinsics/ginx/vswaphl_g256x16i
00036790h   | 34      | 7ff7c72032d0h : 7ff7c72032eeh   | 30      | intrinsics/ginx/vswaphl_g256x32u
000367d0h   | 34      | 7ff7c7203310h : 7ff7c720332eh   | 30      | intrinsics/ginx/vswaphl_g256x32i
00036810h   | 34      | 7ff7c7203350h : 7ff7c720336eh   | 30      | intrinsics/ginx/vswaphl_g256x64u
00036850h   | 34      | 7ff7c7203390h : 7ff7c72033aeh   | 30      | intrinsics/ginx/vswaphl_g256x64i
00036c90h   | 1058    | 7ff7c72037d0h : 7ff7c72037eeh   | 30      | intrinsics/ginx/vswaphl_g256x32f
00036cd0h   | 34      | 7ff7c7203810h : 7ff7c720382eh   | 30      | intrinsics/ginx/vswaphl_g256x64f
00036d10h   | 34      | 7ff7c7203850h : 7ff7c7203891h   | 65      | intrinsics/ginx/vputcell__128x8u
00036d70h   | 31      | 7ff7c72038b0h : 7ff7c72038f1h   | 65      | intrinsics/ginx/vputcell__128x8i
00036dd0h   | 31      | 7ff7c7203910h : 7ff7c7203952h   | 66      | intrinsics/ginx/vputcell__128x16u
00036e30h   | 30      | 7ff7c7203970h : 7ff7c72039b2h   | 66      | intrinsics/ginx/vputcell__128x16i
00036e90h   | 30      | 7ff7c72039d0h : 7ff7c7203a11h   | 65      | intrinsics/ginx/vputcell__128x32u
00036ef0h   | 31      | 7ff7c7203a30h : 7ff7c7203a71h   | 65      | intrinsics/ginx/vputcell__128x32i
00036f50h   | 31      | 7ff7c7203a90h : 7ff7c7203ad1h   | 65      | intrinsics/ginx/vputcell__128x64u
000373b0h   | 1055    | 7ff7c7203ef0h : 7ff7c7203f31h   | 65      | intrinsics/ginx/vputcell__128x64i
00037410h   | 31      | 7ff7c7203f50h : 7ff7c7203f92h   | 66      | intrinsics/ginx/vputcell__128x32f
00037470h   | 30      | 7ff7c7203fb0h : 7ff7c7203ff2h   | 66      | intrinsics/ginx/vputcell__128x64f
000374d0h   | 30      | 7ff7c7204010h : 7ff7c7204054h   | 68      | intrinsics/ginx/vputcell__256x8u
00037530h   | 28      | 7ff7c7204070h : 7ff7c72040b4h   | 68      | intrinsics/ginx/vputcell__256x8i
00037590h   | 28      | 7ff7c72040d0h : 7ff7c7204115h   | 69      | intrinsics/ginx/vputcell__256x16u
000375f0h   | 27      | 7ff7c7204130h : 7ff7c7204175h   | 69      | intrinsics/ginx/vputcell__256x16i
00037650h   | 27      | 7ff7c7204190h : 7ff7c72041d4h   | 68      | intrinsics/ginx/vputcell__256x32u
000376b0h   | 28      | 7ff7c72041f0h : 7ff7c7204234h   | 68      | intrinsics/ginx/vputcell__256x32i
00037710h   | 28      | 7ff7c7204250h : 7ff7c7204294h   | 68      | intrinsics/ginx/vputcell__256x64u
00037770h   | 28      | 7ff7c72042b0h : 7ff7c72042f4h   | 68      | intrinsics/ginx/vputcell__256x64i
000377d0h   | 28      | 7ff7c7204310h : 7ff7c7204355h   | 69      | intrinsics/ginx/vputcell__256x32f
00037830h   | 27      | 7ff7c7204370h : 7ff7c72043b5h   | 69      | intrinsics/ginx/vputcell__256x64f
00037ca0h   | 1067    | 7ff7c72047e0h : 7ff7c72047f1h   | 17      | intrinsics/ginx/vtakemask__128x8u
00037cd0h   | 31      | 7ff7c7204810h : 7ff7c7204821h   | 17      | intrinsics/ginx/vtakemask__128x16u
00037d00h   | 31      | 7ff7c7204840h : 7ff7c7204851h   | 17      | intrinsics/ginx/vtakemask__128x32u
00037d30h   | 31      | 7ff7c7204870h : 7ff7c7204881h   | 17      | intrinsics/ginx/vtakemask__128x64u
00037d60h   | 31      | 7ff7c72048a0h : 7ff7c72048b1h   | 17      | intrinsics/ginx/vtakemask__256x8u
00037d90h   | 31      | 7ff7c72048d0h : 7ff7c72048e1h   | 17      | intrinsics/ginx/vtakemask__256x16u
00037dc0h   | 31      | 7ff7c7204900h : 7ff7c7204911h   | 17      | intrinsics/ginx/vtakemask__256x32u
00037df0h   | 31      | 7ff7c7204930h : 7ff7c7204941h   | 17      | intrinsics/ginx/vtakemask__256x64u
00037e20h   | 31      | 7ff7c7204960h : 7ff7c7204975h   | 21      | intrinsics/ginx/vzerohi_g128x8u
00037e50h   | 27      | 7ff7c7204990h : 7ff7c72049a5h   | 21      | intrinsics/ginx/vzerohi_g128x8i
00038280h   | 1051    | 7ff7c7204dc0h : 7ff7c7204dd5h   | 21      | intrinsics/ginx/vzerohi_g128x16u
000382b0h   | 27      | 7ff7c7204df0h : 7ff7c7204e05h   | 21      | intrinsics/ginx/vzerohi_g128x16i
000382e0h   | 27      | 7ff7c7204e20h : 7ff7c7204e35h   | 21      | intrinsics/ginx/vzerohi_g128x32u
00038310h   | 27      | 7ff7c7204e50h : 7ff7c7204e65h   | 21      | intrinsics/ginx/vzerohi_g128x32i
00038340h   | 27      | 7ff7c7204e80h : 7ff7c7204e95h   | 21      | intrinsics/ginx/vzerohi_g128x64u
00038370h   | 27      | 7ff7c7204eb0h : 7ff7c7204ec5h   | 21      | intrinsics/ginx/vzerohi_g128x64i
000383a0h   | 27      | 7ff7c7204ee0h : 7ff7c7204ef5h   | 21      | intrinsics/ginx/vzerohi_g128x32f
000383d0h   | 27      | 7ff7c7204f10h : 7ff7c7204f25h   | 21      | intrinsics/ginx/vzerohi_g128x64f
00038400h   | 27      | 7ff7c7204f40h : 7ff7c7204f64h   | 36      | intrinsics/ginx/vzerohi_g256x8u
00038440h   | 28      | 7ff7c7204f80h : 7ff7c7204fa4h   | 36      | intrinsics/ginx/vzerohi_g256x8i
00038480h   | 28      | 7ff7c7204fc0h : 7ff7c7204fe4h   | 36      | intrinsics/ginx/vzerohi_g256x16u
000384c0h   | 28      | 7ff7c7205000h : 7ff7c7205024h   | 36      | intrinsics/ginx/vzerohi_g256x16i
00038500h   | 28      | 7ff7c7205040h : 7ff7c7205064h   | 36      | intrinsics/ginx/vzerohi_g256x32u
00038940h   | 1052    | 7ff7c7205480h : 7ff7c72054a4h   | 36      | intrinsics/ginx/vzerohi_g256x32i
00038980h   | 28      | 7ff7c72054c0h : 7ff7c72054e4h   | 36      | intrinsics/ginx/vzerohi_g256x64u
000389c0h   | 28      | 7ff7c7205500h : 7ff7c7205524h   | 36      | intrinsics/ginx/vzerohi_g256x64i
00038a00h   | 28      | 7ff7c7205540h : 7ff7c7205564h   | 36      | intrinsics/ginx/vzerohi_g256x32f
00038a40h   | 28      | 7ff7c7205580h : 7ff7c72055a4h   | 36      | intrinsics/ginx/vzerohi_g256x64f
00038a80h   | 28      | 7ff7c72055c0h : 7ff7c72055dah   | 26      | intrinsics/ginx/vand_g128x8u
00038ab0h   | 22      | 7ff7c72055f0h : 7ff7c720560ah   | 26      | intrinsics/ginx/vand_g128x8i
00038ae0h   | 22      | 7ff7c7205620h : 7ff7c720563ah   | 26      | intrinsics/ginx/vand_g128x16u
00038b10h   | 22      | 7ff7c7205650h : 7ff7c720566ah   | 26      | intrinsics/ginx/vand_g128x16i
00038b40h   | 22      | 7ff7c7205680h : 7ff7c720569ah   | 26      | intrinsics/ginx/vand_g128x32u
00038b70h   | 22      | 7ff7c72056b0h : 7ff7c72056cah   | 26      | intrinsics/ginx/vand_g128x32i
00038ba0h   | 22      | 7ff7c72056e0h : 7ff7c72056fah   | 26      | intrinsics/ginx/vand_g128x64u
00038bd0h   | 22      | 7ff7c7205710h : 7ff7c720572ah   | 26      | intrinsics/ginx/vand_g128x64i
00039010h   | 1062    | 7ff7c7205b50h : 7ff7c7205b6dh   | 29      | intrinsics/ginx/vand_g256x8u
00039040h   | 19      | 7ff7c7205b80h : 7ff7c7205b9dh   | 29      | intrinsics/ginx/vand_g256x8i
00039070h   | 19      | 7ff7c7205bb0h : 7ff7c7205bcdh   | 29      | intrinsics/ginx/vand_g256x16u
000390a0h   | 19      | 7ff7c7205be0h : 7ff7c7205bfdh   | 29      | intrinsics/ginx/vand_g256x16i
000390d0h   | 19      | 7ff7c7205c10h : 7ff7c7205c2dh   | 29      | intrinsics/ginx/vand_g256x32u
00039100h   | 19      | 7ff7c7205c40h : 7ff7c7205c5dh   | 29      | intrinsics/ginx/vand_g256x32i
00039130h   | 19      | 7ff7c7205c70h : 7ff7c7205c8dh   | 29      | intrinsics/ginx/vand_g256x64u
00039160h   | 19      | 7ff7c7205ca0h : 7ff7c7205cbdh   | 29      | intrinsics/ginx/vand_g256x64i
00039190h   | 19      | 7ff7c7205cd0h : 7ff7c7205d01h   | 49      | intrinsics/ginx/vand__512x8u
000391e0h   | 31      | 7ff7c7205d20h : 7ff7c7205d51h   | 49      | intrinsics/ginx/vand__512x8i
00039230h   | 31      | 7ff7c7205d70h : 7ff7c7205da1h   | 49      | intrinsics/ginx/vand__512x16u
00039280h   | 31      | 7ff7c7205dc0h : 7ff7c7205df1h   | 49      | intrinsics/ginx/vand__512x16i
000392d0h   | 31      | 7ff7c7205e10h : 7ff7c7205e41h   | 49      | intrinsics/ginx/vand__512x32u
00039320h   | 31      | 7ff7c7205e60h : 7ff7c7205e91h   | 49      | intrinsics/ginx/vand__512x32i
00039370h   | 31      | 7ff7c7205eb0h : 7ff7c7205ee1h   | 49      | intrinsics/ginx/vand__512x64u
000393c0h   | 31      | 7ff7c7205f00h : 7ff7c7205f31h   | 49      | intrinsics/ginx/vand__512x64i
00039410h   | 31      | 7ff7c7205f50h : 7ff7c7205f72h   | 34      | intrinsics/ginx/vcimpl_g128x8u
00039450h   | 30      | 7ff7c7205f90h : 7ff7c7205fb2h   | 34      | intrinsics/ginx/vcimpl_g128x8i
00039490h   | 30      | 7ff7c7205fd0h : 7ff7c7205ff2h   | 34      | intrinsics/ginx/vcimpl_g128x16u
000394d0h   | 30      | 7ff7c7206010h : 7ff7c7206032h   | 34      | intrinsics/ginx/vcimpl_g128x16i
00039510h   | 30      | 7ff7c7206050h : 7ff7c7206072h   | 34      | intrinsics/ginx/vcimpl_g128x32u
00039550h   | 30      | 7ff7c7206090h : 7ff7c72060b2h   | 34      | intrinsics/ginx/vcimpl_g128x32i
00039590h   | 30      | 7ff7c72060d0h : 7ff7c72060f2h   | 34      | intrinsics/ginx/vcimpl_g128x64u
000395d0h   | 30      | 7ff7c7206110h : 7ff7c7206132h   | 34      | intrinsics/ginx/vcimpl_g128x64i
00039a10h   | 1054    | 7ff7c7206550h : 7ff7c7206575h   | 37      | intrinsics/ginx/vcimpl_g256x8u
00039a50h   | 27      | 7ff7c7206590h : 7ff7c72065b5h   | 37      | intrinsics/ginx/vcimpl_g256x8i
00039a90h   | 27      | 7ff7c72065d0h : 7ff7c72065f5h   | 37      | intrinsics/ginx/vcimpl_g256x16u
00039ad0h   | 27      | 7ff7c7206610h : 7ff7c7206635h   | 37      | intrinsics/ginx/vcimpl_g256x16i
00039b10h   | 27      | 7ff7c7206650h : 7ff7c7206675h   | 37      | intrinsics/ginx/vcimpl_g256x32u
00039b50h   | 27      | 7ff7c7206690h : 7ff7c72066b5h   | 37      | intrinsics/ginx/vcimpl_g256x32i
00039b90h   | 27      | 7ff7c72066d0h : 7ff7c72066f6h   | 38      | intrinsics/ginx/vcimpl_g256x64u
00039bd0h   | 26      | 7ff7c7206710h : 7ff7c7206736h   | 38      | intrinsics/ginx/vcimpl_g256x64i
00039c10h   | 26      | 7ff7c7206750h : 7ff7c720676ah   | 26      | intrinsics/ginx/vcnonimpl_g128x8u
00039c40h   | 22      | 7ff7c7206780h : 7ff7c720679ah   | 26      | intrinsics/ginx/vcnonimpl_g128x8i
00039c70h   | 22      | 7ff7c72067b0h : 7ff7c72067cah   | 26      | intrinsics/ginx/vcnonimpl_g128x16u
00039ca0h   | 22      | 7ff7c72067e0h : 7ff7c72067fah   | 26      | intrinsics/ginx/vcnonimpl_g128x16i
00039cd0h   | 22      | 7ff7c7206810h : 7ff7c720682ah   | 26      | intrinsics/ginx/vcnonimpl_g128x32u
00039d00h   | 22      | 7ff7c7206840h : 7ff7c720685ah   | 26      | intrinsics/ginx/vcnonimpl_g128x32i
00039d30h   | 22      | 7ff7c7206870h : 7ff7c720688ah   | 26      | intrinsics/ginx/vcnonimpl_g128x64u
00039d60h   | 22      | 7ff7c72068a0h : 7ff7c72068bah   | 26      | intrinsics/ginx/vcnonimpl_g128x64i
00039d90h   | 22      | 7ff7c72068d0h : 7ff7c72068edh   | 29      | intrinsics/ginx/vcnonimpl_g256x8u
00039dc0h   | 19      | 7ff7c7206900h : 7ff7c720691dh   | 29      | intrinsics/ginx/vcnonimpl_g256x8i
00039df0h   | 19      | 7ff7c7206930h : 7ff7c720694dh   | 29      | intrinsics/ginx/vcnonimpl_g256x16u
00039e20h   | 19      | 7ff7c7206960h : 7ff7c720697dh   | 29      | intrinsics/ginx/vcnonimpl_g256x16i
00039e50h   | 19      | 7ff7c7206990h : 7ff7c72069adh   | 29      | intrinsics/ginx/vcnonimpl_g256x32u
00039e80h   | 19      | 7ff7c72069c0h : 7ff7c72069ddh   | 29      | intrinsics/ginx/vcnonimpl_g256x32i
00039eb0h   | 19      | 7ff7c72069f0h : 7ff7c7206a0dh   | 29      | intrinsics/ginx/vcnonimpl_g256x64u
00039ee0h   | 19      | 7ff7c7206a20h : 7ff7c7206a3dh   | 29      | intrinsics/ginx/vcnonimpl_g256x64i
00039f10h   | 19      | 7ff7c7206a50h : 7ff7c7206a72h   | 34      | intrinsics/ginx/vimpl_g128x8u
00039f50h   | 30      | 7ff7c7206a90h : 7ff7c7206ab2h   | 34      | intrinsics/ginx/vimpl_g128x8i
00039f90h   | 30      | 7ff7c7206ad0h : 7ff7c7206af2h   | 34      | intrinsics/ginx/vimpl_g128x16u
00039fd0h   | 30      | 7ff7c7206b10h : 7ff7c7206b32h   | 34      | intrinsics/ginx/vimpl_g128x16i
0003a010h   | 30      | 7ff7c7206b50h : 7ff7c7206b72h   | 34      | intrinsics/ginx/vimpl_g128x32u
0003a050h   | 30      | 7ff7c7206b90h : 7ff7c7206bb2h   | 34      | intrinsics/ginx/vimpl_g128x32i
0003a090h   | 30      | 7ff7c7206bd0h : 7ff7c7206bf2h   | 34      | intrinsics/ginx/vimpl_g128x64u
0003a0d0h   | 30      | 7ff7c7206c10h : 7ff7c7206c32h   | 34      | intrinsics/ginx/vimpl_g128x64i
0003a110h   | 30      | 7ff7c7206c50h : 7ff7c7206c75h   | 37      | intrinsics/ginx/vimpl_g256x8u
0003a150h   | 27      | 7ff7c7206c90h : 7ff7c7206cb5h   | 37      | intrinsics/ginx/vimpl_g256x8i
0003a190h   | 27      | 7ff7c7206cd0h : 7ff7c7206cf5h   | 37      | intrinsics/ginx/vimpl_g256x16u
0003a1d0h   | 27      | 7ff7c7206d10h : 7ff7c7206d35h   | 37      | intrinsics/ginx/vimpl_g256x16i
0003a210h   | 27      | 7ff7c7206d50h : 7ff7c7206d75h   | 37      | intrinsics/ginx/vimpl_g256x32u
0003a250h   | 27      | 7ff7c7206d90h : 7ff7c7206db5h   | 37      | intrinsics/ginx/vimpl_g256x32i
0003a290h   | 27      | 7ff7c7206dd0h : 7ff7c7206df6h   | 38      | intrinsics/ginx/vimpl_g256x64u
0003a2d0h   | 26      | 7ff7c7206e10h : 7ff7c7206e36h   | 38      | intrinsics/ginx/vimpl_g256x64i
0003a310h   | 26      | 7ff7c7206e50h : 7ff7c7206e72h   | 34      | intrinsics/ginx/vnand_g128x8u
0003a350h   | 30      | 7ff7c7206e90h : 7ff7c7206eb2h   | 34      | intrinsics/ginx/vnand_g128x8i
0003a390h   | 30      | 7ff7c7206ed0h : 7ff7c7206ef2h   | 34      | intrinsics/ginx/vnand_g128x16u
0003a3d0h   | 30      | 7ff7c7206f10h : 7ff7c7206f32h   | 34      | intrinsics/ginx/vnand_g128x16i
0003a410h   | 30      | 7ff7c7206f50h : 7ff7c7206f72h   | 34      | intrinsics/ginx/vnand_g128x32u
0003a850h   | 1054    | 7ff7c7207390h : 7ff7c72073b2h   | 34      | intrinsics/ginx/vnand_g128x32i
0003a890h   | 30      | 7ff7c72073d0h : 7ff7c72073f2h   | 34      | intrinsics/ginx/vnand_g128x64u
0003a8d0h   | 30      | 7ff7c7207410h : 7ff7c7207432h   | 34      | intrinsics/ginx/vnand_g128x64i
0003a910h   | 30      | 7ff7c7207450h : 7ff7c7207473h   | 35      | intrinsics/ginx/vnand_g128x32f
0003a950h   | 29      | 7ff7c7207490h : 7ff7c72074b3h   | 35      | intrinsics/ginx/vnand_g128x64f
0003a990h   | 29      | 7ff7c72074d0h : 7ff7c72074f5h   | 37      | intrinsics/ginx/vnand_g256x8u
0003a9d0h   | 27      | 7ff7c7207510h : 7ff7c7207535h   | 37      | intrinsics/ginx/vnand_g256x8i
0003aa10h   | 27      | 7ff7c7207550h : 7ff7c7207575h   | 37      | intrinsics/ginx/vnand_g256x16u
0003aa50h   | 27      | 7ff7c7207590h : 7ff7c72075b5h   | 37      | intrinsics/ginx/vnand_g256x16i
0003aa90h   | 27      | 7ff7c72075d0h : 7ff7c72075f5h   | 37      | intrinsics/ginx/vnand_g256x32u
0003aad0h   | 27      | 7ff7c7207610h : 7ff7c7207635h   | 37      | intrinsics/ginx/vnand_g256x32i
0003ab10h   | 27      | 7ff7c7207650h : 7ff7c7207676h   | 38      | intrinsics/ginx/vnand_g256x64u
0003ab50h   | 26      | 7ff7c7207690h : 7ff7c72076b6h   | 38      | intrinsics/ginx/vnand_g256x64i
0003ab90h   | 26      | 7ff7c72076d0h : 7ff7c72076f6h   | 38      | intrinsics/ginx/vnand_g256x32f
0003abd0h   | 26      | 7ff7c7207710h : 7ff7c7207736h   | 38      | intrinsics/ginx/vnand_g256x64f
0003ac10h   | 26      | 7ff7c7207750h : 7ff7c720776ah   | 26      | intrinsics/ginx/vnonimpl_g128x8u
0003ac40h   | 22      | 7ff7c7207780h : 7ff7c720779ah   | 26      | intrinsics/ginx/vnonimpl_g128x8i
0003ac70h   | 22      | 7ff7c72077b0h : 7ff7c72077cah   | 26      | intrinsics/ginx/vnonimpl_g128x16u
0003aca0h   | 22      | 7ff7c72077e0h : 7ff7c72077fah   | 26      | intrinsics/ginx/vnonimpl_g128x16i
0003acd0h   | 22      | 7ff7c7207810h : 7ff7c720782ah   | 26      | intrinsics/ginx/vnonimpl_g128x32u
0003ad00h   | 22      | 7ff7c7207840h : 7ff7c720785ah   | 26      | intrinsics/ginx/vnonimpl_g128x32i
0003ad30h   | 22      | 7ff7c7207870h : 7ff7c720788ah   | 26      | intrinsics/ginx/vnonimpl_g128x64u
0003ad60h   | 22      | 7ff7c72078a0h : 7ff7c72078bah   | 26      | intrinsics/ginx/vnonimpl_g128x64i
0003ad90h   | 22      | 7ff7c72078d0h : 7ff7c72078edh   | 29      | intrinsics/ginx/vnonimpl_g256x8u
0003adc0h   | 19      | 7ff7c7207900h : 7ff7c720791dh   | 29      | intrinsics/ginx/vnonimpl_g256x8i
0003adf0h   | 19      | 7ff7c7207930h : 7ff7c720794dh   | 29      | intrinsics/ginx/vnonimpl_g256x16u
0003ae20h   | 19      | 7ff7c7207960h : 7ff7c720797dh   | 29      | intrinsics/ginx/vnonimpl_g256x16i
0003ae50h   | 19      | 7ff7c7207990h : 7ff7c72079adh   | 29      | intrinsics/ginx/vnonimpl_g256x32u
0003ae80h   | 19      | 7ff7c72079c0h : 7ff7c72079ddh   | 29      | intrinsics/ginx/vnonimpl_g256x32i
0003aeb0h   | 19      | 7ff7c72079f0h : 7ff7c7207a0dh   | 29      | intrinsics/ginx/vnonimpl_g256x64u
0003aee0h   | 19      | 7ff7c7207a20h : 7ff7c7207a3dh   | 29      | intrinsics/ginx/vnonimpl_g256x64i
0003af10h   | 19      | 7ff7c7207a50h : 7ff7c7207a72h   | 34      | intrinsics/ginx/vnor_g128x8u
0003af50h   | 30      | 7ff7c7207a90h : 7ff7c7207ab2h   | 34      | intrinsics/ginx/vnor_g128x8i
0003af90h   | 30      | 7ff7c7207ad0h : 7ff7c7207af2h   | 34      | intrinsics/ginx/vnor_g128x16u
0003afd0h   | 30      | 7ff7c7207b10h : 7ff7c7207b32h   | 34      | intrinsics/ginx/vnor_g128x16i
0003b010h   | 30      | 7ff7c7207b50h : 7ff7c7207b72h   | 34      | intrinsics/ginx/vnor_g128x32u
0003b050h   | 30      | 7ff7c7207b90h : 7ff7c7207bb2h   | 34      | intrinsics/ginx/vnor_g128x32i
0003b090h   | 30      | 7ff7c7207bd0h : 7ff7c7207bf2h   | 34      | intrinsics/ginx/vnor_g128x64u
0003b0d0h   | 30      | 7ff7c7207c10h : 7ff7c7207c32h   | 34      | intrinsics/ginx/vnor_g128x64i
0003b510h   | 1054    | 7ff7c7208050h : 7ff7c7208073h   | 35      | intrinsics/ginx/vnor_g128x32f
0003b550h   | 29      | 7ff7c7208090h : 7ff7c72080b3h   | 35      | intrinsics/ginx/vnor_g128x64f
0003b590h   | 29      | 7ff7c72080d0h : 7ff7c72080f5h   | 37      | intrinsics/ginx/vnor_g256x8u
0003b5d0h   | 27      | 7ff7c7208110h : 7ff7c7208135h   | 37      | intrinsics/ginx/vnor_g256x8i
0003b610h   | 27      | 7ff7c7208150h : 7ff7c7208175h   | 37      | intrinsics/ginx/vnor_g256x16u
0003b650h   | 27      | 7ff7c7208190h : 7ff7c72081b5h   | 37      | intrinsics/ginx/vnor_g256x16i
0003b690h   | 27      | 7ff7c72081d0h : 7ff7c72081f5h   | 37      | intrinsics/ginx/vnor_g256x32u
0003b6d0h   | 27      | 7ff7c7208210h : 7ff7c7208235h   | 37      | intrinsics/ginx/vnor_g256x32i
0003b710h   | 27      | 7ff7c7208250h : 7ff7c7208276h   | 38      | intrinsics/ginx/vnor_g256x64u
0003b750h   | 26      | 7ff7c7208290h : 7ff7c72082b6h   | 38      | intrinsics/ginx/vnor_g256x64i
0003b790h   | 26      | 7ff7c72082d0h : 7ff7c72082f6h   | 38      | intrinsics/ginx/vnor_g256x32f
0003b7d0h   | 26      | 7ff7c7208310h : 7ff7c7208336h   | 38      | intrinsics/ginx/vnor_g256x64f
0003b810h   | 26      | 7ff7c7208350h : 7ff7c7208365h   | 21      | intrinsics/ginx/vlo_g128x8u
0003b840h   | 27      | 7ff7c7208380h : 7ff7c7208395h   | 21      | intrinsics/ginx/vlo_g128x8i
0003b870h   | 27      | 7ff7c72083b0h : 7ff7c72083c5h   | 21      | intrinsics/ginx/vlo_g128x16u
0003b8a0h   | 27      | 7ff7c72083e0h : 7ff7c72083f5h   | 21      | intrinsics/ginx/vlo_g128x16i
0003b8d0h   | 27      | 7ff7c7208410h : 7ff7c7208425h   | 21      | intrinsics/ginx/vlo_g128x32u
0003b900h   | 27      | 7ff7c7208440h : 7ff7c7208455h   | 21      | intrinsics/ginx/vlo_g128x32i
0003b930h   | 27      | 7ff7c7208470h : 7ff7c7208485h   | 21      | intrinsics/ginx/vlo_g128x64u
0003bd60h   | 1051    | 7ff7c72088a0h : 7ff7c72088b5h   | 21      | intrinsics/ginx/vlo_g128x64i
0003bd90h   | 27      | 7ff7c72088d0h : 7ff7c72088e5h   | 21      | intrinsics/ginx/vlo_g128x32f
0003bdc0h   | 27      | 7ff7c7208900h : 7ff7c7208915h   | 21      | intrinsics/ginx/vlo_g128x64f
0003bdf0h   | 27      | 7ff7c7208930h : 7ff7c720894ah   | 26      | intrinsics/ginx/vlo__256x8u
0003be20h   | 22      | 7ff7c7208960h : 7ff7c720897ah   | 26      | intrinsics/ginx/vlo__256x8i
0003be50h   | 22      | 7ff7c7208990h : 7ff7c72089aah   | 26      | intrinsics/ginx/vlo__256x16u
0003be80h   | 22      | 7ff7c72089c0h : 7ff7c72089dah   | 26      | intrinsics/ginx/vlo__256x16i
0003beb0h   | 22      | 7ff7c72089f0h : 7ff7c7208a0ah   | 26      | intrinsics/ginx/vlo__256x32u
0003bee0h   | 22      | 7ff7c7208a20h : 7ff7c7208a3ah   | 26      | intrinsics/ginx/vlo__256x32i
0003bf10h   | 22      | 7ff7c7208a50h : 7ff7c7208a6ah   | 26      | intrinsics/ginx/vlo__256x64u
0003bf40h   | 22      | 7ff7c7208a80h : 7ff7c7208a9ah   | 26      | intrinsics/ginx/vlo__256x64i
0003bf70h   | 22      | 7ff7c7208ab0h : 7ff7c7208acah   | 26      | intrinsics/ginx/vlo__256x32f
0003bfa0h   | 22      | 7ff7c7208ae0h : 7ff7c7208afah   | 26      | intrinsics/ginx/vlo__256x64f
0003bfd0h   | 22      | 7ff7c7208b10h : 7ff7c7208b32h   | 34      | intrinsics/ginx/vlo~out__256x8u
0003c010h   | 30      | 7ff7c7208b50h : 7ff7c7208b72h   | 34      | intrinsics/ginx/vlo~out__256x8i
0003c050h   | 30      | 7ff7c7208b90h : 7ff7c7208bb2h   | 34      | intrinsics/ginx/vlo~out__256x16u
0003c090h   | 30      | 7ff7c7208bd0h : 7ff7c7208bf2h   | 34      | intrinsics/ginx/vlo~out__256x16i
0003c0d0h   | 30      | 7ff7c7208c10h : 7ff7c7208c32h   | 34      | intrinsics/ginx/vlo~out__256x32u
0003c110h   | 30      | 7ff7c7208c50h : 7ff7c7208c72h   | 34      | intrinsics/ginx/vlo~out__256x32i
0003c150h   | 30      | 7ff7c7208c90h : 7ff7c7208cb2h   | 34      | intrinsics/ginx/vlo~out__256x64u
0003c190h   | 30      | 7ff7c7208cd0h : 7ff7c7208cf2h   | 34      | intrinsics/ginx/vlo~out__256x64i
0003c1d0h   | 30      | 7ff7c7208d10h : 7ff7c7208d32h   | 34      | intrinsics/ginx/vlo~out__256x32f
0003c210h   | 30      | 7ff7c7208d50h : 7ff7c7208d72h   | 34      | intrinsics/ginx/vlo~out__256x64f
0003c250h   | 30      | 7ff7c7208d90h : 7ff7c7208da4h   | 20      | intrinsics/ginx/vlo__512x8u
0003c280h   | 28      | 7ff7c7208dc0h : 7ff7c7208dd4h   | 20      | intrinsics/ginx/vlo__512x8i
0003c2b0h   | 28      | 7ff7c7208df0h : 7ff7c7208e04h   | 20      | intrinsics/ginx/vlo__512x16u
0003c2e0h   | 28      | 7ff7c7208e20h : 7ff7c7208e34h   | 20      | intrinsics/ginx/vlo__512x16i
0003c310h   | 28      | 7ff7c7208e50h : 7ff7c7208e64h   | 20      | intrinsics/ginx/vlo__512x32u
0003c740h   | 1052    | 7ff7c7209280h : 7ff7c7209294h   | 20      | intrinsics/ginx/vlo__512x32i
0003c770h   | 28      | 7ff7c72092b0h : 7ff7c72092c4h   | 20      | intrinsics/ginx/vlo__512x64u
0003c7a0h   | 28      | 7ff7c72092e0h : 7ff7c72092f4h   | 20      | intrinsics/ginx/vlo__512x64i
0003c7d0h   | 28      | 7ff7c7209310h : 7ff7c7209324h   | 20      | intrinsics/ginx/vlo__512x32f
0003c800h   | 28      | 7ff7c7209340h : 7ff7c7209354h   | 20      | intrinsics/ginx/vlo__512x64f
0003c830h   | 28      | 7ff7c7209370h : 7ff7c72093a1h   | 49      | intrinsics/ginx/vmerge__128x8u
