Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
310       | 7ff7c82857d0h   | 870     | CTC_INTRx2          | hex://bitcore/gbits?bitseg#bitseg_g[32u](b256x32u~in,32i,32i)                                                 | uint bitseg<uint>(in Block256<uint> src, int firstidx, int lastidx)                                           | 48 81 ec b8 01 00 00 c5 f8 77 44 8b ca 48 8b 09 c7 84 24 54 01 00 00 20 00 00 00 44 0f b6 94 24 54 01 00 00 41 8b c1 33 d2 41 f7 f2 89 84 24 50 01 00 00 44 0f b7 94 24 50 01 00 00 c7 84 24 4c 01 00 00 20 00 00 00 44 0f b6 9c 24 4c 01 00 00 41 8b c1 33 d2 41 f7 f3 89 94 24 48 01 00 00 48 8d 84 24 58 01 00 00 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 84 24 48 01 00 00 66 44 89 94 24 58 01 00 00 66 89 84 24 5a 01 00 00 c5 fa 6f 84 24 58 01 00 00 c5 fa 7f 84 24 98 01 00 00 c5 fa 6f 84 24 68 01 00 00 c5 fa 7f 84 24 a8 01 00 00 c7 84 24 24 01 00 00 20 00 00 00 44 0f b6 8c 24 24 01 00 00 41 8b c0 33 d2 41 f7 f1 89 84 24 20 01 00 00 44 0f b7 8c 24 20 01 00 00 c7 84 24 1c 01 00 00 20 00 00 00 44 0f b6 94 24 1c 01 00 00 41 8b c0 33 d2 41 f7 f2 89 94 24 18 01 00 00 48 8d 84 24 28 01 00 00 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 84 24 18 01 00 00 66 44 89 8c 24 28 01 00 00 66 89 84 24 2a 01 00 00 c5 fa 6f 84 24 28 01 00 00 c5 fa 7f 84 24 78 01 00 00 c5 fa 6f 84 24 38 01 00 00 c5 fa 7f 84 24 88 01 00 00 c5 fa 6f 84 24 98 01 00 00 c5 fa 7f 84 24 d8 00 00 00 c5 fa 6f 84 24 a8 01 00 00 c5 fa 7f 84 24 e8 00 00 00 c5 fa 6f 84 24 78 01 00 00 c5 fa 7f 84 24 f8 00 00 00 c5 fa 6f 84 24 88 01 00 00 c5 fa 7f 84 24 08 01 00 00 c5 fa 6f 84 24 f8 00 00 00 c5 fa 7f 84 24 b8 00 00 00 c5 fa 6f 84 24 08 01 00 00 c5 fa 7f 84 24 c8 00 00 00 c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 84 24 98 00 00 00 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 84 24 a8 00 00 00 c5 fa 6f 84 24 98 00 00 00 c5 fa 7f 44 24 78 c5 fa 6f 84 24 a8 00 00 00 c5 fa 7f 84 24 88 00 00 00 8b 84 24 b8 00 00 00 0f b7 c0 c7 44 24 74 20 00 00 00 0f b6 54 24 74 0f af c2 8b 94 24 ba 00 00 00 0f b7 d2 03 c2 8b 54 24 78 0f b7 d2 c7 44 24 70 20 00 00 00 44 0f b6 44 24 70 41 0f af d0 44 8b 44 24 7a 45 0f b7 c0 41 03 d0 2b c2 85 c0 7d 0a f7 d8 85 c0 0f 8c 03 01 00 00 ff c0 83 f8 20 7e 0a b8 ff ff ff ff e9 ea 00 00 00 8b 94 24 d8 00 00 00 0f b7 d2 44 8b 84 24 f8 00 00 00 45 0f b7 c0 41 3b d0 0f 94 c2 0f b6 d2 85 d2 75 15 44 8b 84 24 da 00 00 00 45 0f b7 c0 41 f7 d8 41 83 c0 20 eb 03 44 8b c0 44 89 44 24 6c 44 0f b6 44 24 6c c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 44 24 48 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 44 24 58 44 8b 4c 24 48 45 0f b7 c9 4d 63 c9 46 8b 0c 89 44 8b 94 24 da 00 00 00 45 0f b7 d2 45 0f b6 d2 45 8b d8 41 c1 e3 08 45 0b d3 45 0f b7 d2 c4 42 28 f7 c9 85 d2 74 05 41 8b c1 eb 4a 41 2b c0 89 44 24 44 0f b6 44 24 44 c5 fa 6f 84 24 f8 00 00 00 c5 fa 7f 44 24 20 c5 fa 6f 84 24 08 01 00 00 c5 fa 7f 44 24 30 8b 54 24 20 0f b7 d2 48 63 d2 8b 0c 91 c1 e0 08 0f b7 c0 c4 e2 78 f7 c1 41 8b c8 d3 e0 41 0b c1 48 81 c4 b8 01 00 00 c3 e8 52 5b 83 ff
311       | 7ff7c8285b80h   | 877     | CTC_INTRx2          | hex://bitcore/gbits?bitseg#bitseg_g[64u](b256x64u~in,32i,32i)                                                 | ulong bitseg<ulong>(in Block256<ulong> src, int firstidx, int lastidx)                                        | 48 81 ec b8 01 00 00 c5 f8 77 44 8b ca 48 8b 09 c7 84 24 54 01 00 00 40 00 00 00 44 0f b6 94 24 54 01 00 00 41 8b c1 33 d2 41 f7 f2 89 84 24 50 01 00 00 44 0f b7 94 24 50 01 00 00 c7 84 24 4c 01 00 00 40 00 00 00 44 0f b6 9c 24 4c 01 00 00 41 8b c1 33 d2 41 f7 f3 89 94 24 48 01 00 00 48 8d 84 24 58 01 00 00 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 84 24 48 01 00 00 66 44 89 94 24 58 01 00 00 66 89 84 24 5a 01 00 00 c5 fa 6f 84 24 58 01 00 00 c5 fa 7f 84 24 98 01 00 00 c5 fa 6f 84 24 68 01 00 00 c5 fa 7f 84 24 a8 01 00 00 c7 84 24 24 01 00 00 40 00 00 00 44 0f b6 8c 24 24 01 00 00 41 8b c0 33 d2 41 f7 f1 89 84 24 20 01 00 00 44 0f b7 8c 24 20 01 00 00 c7 84 24 1c 01 00 00 40 00 00 00 44 0f b6 94 24 1c 01 00 00 41 8b c0 33 d2 41 f7 f2 89 94 24 18 01 00 00 48 8d 84 24 28 01 00 00 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 84 24 18 01 00 00 66 44 89 8c 24 28 01 00 00 66 89 84 24 2a 01 00 00 c5 fa 6f 84 24 28 01 00 00 c5 fa 7f 84 24 78 01 00 00 c5 fa 6f 84 24 38 01 00 00 c5 fa 7f 84 24 88 01 00 00 c5 fa 6f 84 24 98 01 00 00 c5 fa 7f 84 24 d8 00 00 00 c5 fa 6f 84 24 a8 01 00 00 c5 fa 7f 84 24 e8 00 00 00 c5 fa 6f 84 24 78 01 00 00 c5 fa 7f 84 24 f8 00 00 00 c5 fa 6f 84 24 88 01 00 00 c5 fa 7f 84 24 08 01 00 00 c5 fa 6f 84 24 f8 00 00 00 c5 fa 7f 84 24 b8 00 00 00 c5 fa 6f 84 24 08 01 00 00 c5 fa 7f 84 24 c8 00 00 00 c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 84 24 98 00 00 00 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 84 24 a8 00 00 00 c5 fa 6f 84 24 98 00 00 00 c5 fa 7f 44 24 78 c5 fa 6f 84 24 a8 00 00 00 c5 fa 7f 84 24 88 00 00 00 8b 84 24 b8 00 00 00 0f b7 c0 c7 44 24 74 40 00 00 00 0f b6 54 24 74 0f af c2 8b 94 24 ba 00 00 00 0f b7 d2 03 c2 8b 54 24 78 0f b7 d2 c7 44 24 70 40 00 00 00 44 0f b6 44 24 70 41 0f af d0 44 8b 44 24 7a 45 0f b7 c0 41 03 d0 2b c2 85 c0 7d 0a f7 d8 85 c0 0f 8c 0a 01 00 00 ff c0 83 f8 40 7e 0f 48 b8 ff ff ff ff ff ff ff ff e9 ec 00 00 00 8b 94 24 d8 00 00 00 0f b7 d2 44 8b 84 24 f8 00 00 00 45 0f b7 c0 41 3b d0 0f 94 c2 0f b6 d2 85 d2 75 15 44 8b 84 24 da 00 00 00 45 0f b7 c0 41 f7 d8 41 83 c0 40 eb 03 44 8b c0 44 89 44 24 6c 44 0f b6 44 24 6c c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 44 24 48 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 44 24 58 44 8b 4c 24 48 45 0f b7 c9 4d 63 c9 4e 8b 0c c9 44 8b 94 24 da 00 00 00 45 0f b7 d2 45 0f b6 d2 45 8b d8 41 c1 e3 08 45 0b d3 45 0f b7 d2 c4 42 a8 f7 c9 85 d2 74 05 49 8b c1 eb 4c 41 2b c0 89 44 24 44 0f b6 44 24 44 c5 fa 6f 84 24 f8 00 00 00 c5 fa 7f 44 24 20 c5 fa 6f 84 24 08 01 00 00 c5 fa 7f 44 24 30 8b 54 24 20 0f b7 d2 48 63 d2 48 8b 0c d1 c1 e0 08 0f b7 c0 c4 e2 f8 f7 c1 41 8b c8 48 d3 e0 49 0b c1 48 81 c4 b8 01 00 00 c3 e8 9b 57 83 ff
312       | 7ff7c8285f30h   | 89      | CTC_RET_Zx3         | hex://bitcore/gbits?storeseq#storeseq_g[8u](8u)                                                               | ReadOnlySpan<byte> storeseq<byte>(byte src)                                                                   | 57 56 48 83 ec 28 48 8b f1 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 08 00 00 00 e8 91 0e fe 5e 48 8d 50 10 40 0f b6 cf c1 e1 03 48 63 c9 49 b8 51 18 1b f5 b2 01 00 00 49 03 c8 48 8b 09 48 89 0a 48 83 c0 10 ba 08 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
313       | 7ff7c8285fb0h   | 121     | CTC_RET_Zx3         | hex://bitcore/gbits?storeseq#storeseq_g[16u](16u)                                                             | ReadOnlySpan<byte> storeseq<ushort>(ushort src)                                                               | 57 56 48 83 ec 28 48 8b f1 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 10 00 00 00 e8 11 0e fe 5e 48 8d 50 10 0f b7 cf 4c 8b c2 44 0f b6 c9 41 c1 e1 03 4d 63 c9 49 ba 51 18 1b f5 b2 01 00 00 4d 03 ca 4d 8b 09 4d 89 08 48 83 c2 08 c1 f9 08 0f b6 c9 c1 e1 03 48 63 c9 49 03 ca 48 8b 09 48 89 0a 48 83 c0 10 ba 10 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
314       | 7ff7c8286050h   | 119     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?storeseq#storeseq_g[32u](32u)                                                             | ReadOnlySpan<byte> storeseq<uint>(uint src)                                                                   | 57 56 48 83 ec 28 48 8b f1 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 20 00 00 00 e8 71 0d fe 5e 48 8d 50 10 45 33 c0 41 8b c8 c1 e1 03 4c 63 c9 4c 03 ca 44 8b d7 41 d3 ea 41 0f b6 ca c1 e1 03 48 63 c9 49 ba 51 18 1b f5 b2 01 00 00 49 03 ca 48 8b 09 49 89 09 41 ff c0 41 83 f8 04 7c c8 48 83 c0 10 ba 20 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
315       | 7ff7c82860e0h   | 120     | CTC_RET_SBB         | hex://bitcore/gbits?storeseq#storeseq_g[64u](64u)                                                             | ReadOnlySpan<byte> storeseq<ulong>(ulong src)                                                                 | 57 56 48 83 ec 28 48 8b f1 48 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 40 00 00 00 e8 e0 0c fe 5e 48 8d 50 10 45 33 c0 41 8b c8 c1 e1 03 4c 63 c9 4c 03 ca 4c 8b d7 49 d3 ea 41 0f b6 ca c1 e1 03 48 63 c9 49 ba 51 18 1b f5 b2 01 00 00 49 03 ca 48 8b 09 49 89 09 41 ff c0 41 83 f8 08 7c c8 48 83 c0 10 ba 40 00 00 00 48 89 06 89 56 08 48 8b c6 48 83 c4 28 5e 5f c3
316       | 7ff7c8286170h   | 43      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?storeseq#storeseq_g[8u](8u,span8u,32i)                                                    | void storeseq<byte>(byte src, Span<byte> dst, int offset)                                                     | 0f 1f 44 00 00 48 8b 02 0f b6 d1 49 63 c8 48 03 c1 c1 e2 03 48 63 d2 48 b9 51 18 1b f5 b2 01 00 00 48 03 d1 48 8b 12 48 89 10 c3
317       | 7ff7c82861b0h   | 79      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?storeseq#storeseq_g[16u](16u,span8u,32i)                                                  | void storeseq<ushort>(ushort src, Span<byte> dst, int offset)                                                 | 0f 1f 44 00 00 48 8b 02 0f b7 d1 49 63 c8 48 03 c8 44 0f b6 ca 41 c1 e1 03 4d 63 c9 49 ba 51 18 1b f5 b2 01 00 00 4d 03 ca 4d 8b 09 4c 89 09 41 83 c0 08 49 63 c8 48 03 c1 c1 fa 08 0f b6 d2 c1 e2 03 48 63 d2 49 03 d2 48 8b 12 48 89 10 c3
318       | 7ff7c8286210h   | 74      | CTC_RET_Zx3         | hex://bitcore/gbits?storeseq#storeseq_g[32u](32u,span8u,32i)                                                  | void storeseq<uint>(uint src, Span<byte> dst, int offset)                                                     | 0f 1f 44 00 00 48 8b 02 8b d1 45 33 c9 41 8b c9 c1 e1 03 45 8d 14 08 4d 63 d2 4c 03 d0 44 8b da 41 d3 eb 41 0f b6 cb c1 e1 03 48 63 c9 49 bb 51 18 1b f5 b2 01 00 00 49 03 cb 48 8b 09 49 89 0a 41 ff c1 41 83 f9 04 7c c4 c3
319       | 7ff7c8286270h   | 75      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?storeseq#storeseq_g[64u](64u,span8u,32i)                                                  | void storeseq<ulong>(ulong src, Span<byte> dst, int offset)                                                   | 0f 1f 44 00 00 48 8b 02 48 8b d1 45 33 c9 41 8b c9 c1 e1 03 45 8d 14 08 4d 63 d2 4c 03 d0 4c 8b da 49 d3 eb 41 0f b6 cb c1 e1 03 48 63 c9 49 bb 51 18 1b f5 b2 01 00 00 49 03 cb 48 8b 09 49 89 0a 41 ff c1 41 83 f9 08 7c c4 c3
320       | 7ff7c82862d0h   | 72      | CTC_RET_SBB         | hex://bitcore/gbits?bitseq#bitseq_g[8u](8u,span8u,32i)                                                        | Span<byte> bitseq<byte>(byte src, Span<byte> dst, int offset)                                                 | 57 56 53 48 8b d9 49 8b 00 4d 63 c9 49 03 c1 45 33 c9 0f b6 d2 4d 63 d1 4c 03 d0 44 8b da 41 8b c9 41 d3 eb 41 83 e3 01 45 88 1a 41 ff c1 41 83 f9 08 7c e1 48 8b fb 49 8b f0 e8 81 fb fd 5e 48 a5 48 8b c3 5b 5e 5f c3
321       | 7ff7c8286330h   | 72      | CTC_RET_SBB         | hex://bitcore/gbits?bitseq#bitseq_g[16u](16u,span8u,32i)                                                      | Span<byte> bitseq<ushort>(ushort src, Span<byte> dst, int offset)                                             | 57 56 53 48 8b d9 49 8b 00 4d 63 c9 49 03 c1 45 33 c9 0f b7 d2 4d 63 d1 4c 03 d0 44 8b da 41 8b c9 41 d3 eb 41 83 e3 01 45 88 1a 41 ff c1 41 83 f9 10 7c e1 48 8b fb 49 8b f0 e8 21 fb fd 5e 48 a5 48 8b c3 5b 5e 5f c3
322       | 7ff7c8286390h   | 69      | CTC_RET_Zx3         | hex://bitcore/gbits?bitseq#bitseq_g[32u](32u,span8u,32i)                                                      | Span<byte> bitseq<uint>(uint src, Span<byte> dst, int offset)                                                 | 57 56 53 48 8b d9 49 8b 00 4d 63 c9 49 03 c1 45 33 c9 4d 63 d1 4c 03 d0 41 8b c9 44 8b da 41 d3 eb 41 83 e3 01 45 88 1a 41 ff c1 41 83 f9 20 7c e1 48 8b fb 49 8b f0 e8 c4 fa fd 5e 48 a5 48 8b c3 5b 5e 5f c3
323       | 7ff7c82863f0h   | 71      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?bitseq#bitseq_g[64u](64u,span8u,32i)                                                      | Span<byte> bitseq<ulong>(ulong src, Span<byte> dst, int offset)                                               | 57 56 53 48 8b d9 49 8b 00 4d 63 c9 49 03 c1 45 33 c9 4d 63 d1 4c 03 d0 41 8b c9 4c 8b da 49 d3 eb 41 8b cb 83 e1 01 41 88 0a 41 ff c1 41 83 f9 40 7c df 48 8b fb 49 8b f0 e8 62 fa fd 5e 48 a5 48 8b c3 5b 5e 5f c3
324       | 7ff7c8286450h   | 115     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?bitseq#bitseq_g[8u](8u)                                                                   | Span<byte> bitseq<byte>(byte src)                                                                             | 57 56 48 83 ec 38 33 c0 48 89 44 24 28 48 89 44 24 30 48 8b f1 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 08 00 00 00 e8 65 09 fe 5e 48 83 c0 10 ba 08 00 00 00 45 33 c0 44 0f b6 cf 4d 63 d0 4c 03 d0 45 8b d9 41 8b c8 41 d3 eb 41 83 e3 01 45 88 1a 41 ff c0 41 83 f8 08 7c e1 48 89 44 24 28 89 54 24 30 48 89 06 89 56 08 48 8b c6 48 83 c4 38 5e 5f c3
325       | 7ff7c82864e0h   | 115     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?bitseq#bitseq_g[16u](16u)                                                                 | Span<byte> bitseq<ushort>(ushort src)                                                                         | 57 56 48 83 ec 38 33 c0 48 89 44 24 28 48 89 44 24 30 48 8b f1 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 10 00 00 00 e8 d5 08 fe 5e 48 83 c0 10 ba 10 00 00 00 45 33 c0 44 0f b7 cf 4d 63 d0 4c 03 d0 45 8b d9 41 8b c8 41 d3 eb 41 83 e3 01 45 88 1a 41 ff c0 41 83 f8 10 7c e1 48 89 44 24 28 89 54 24 30 48 89 06 89 56 08 48 8b c6 48 83 c4 38 5e 5f c3
326       | 7ff7c8286570h   | 111     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?bitseq#bitseq_g[32u](32u)                                                                 | Span<byte> bitseq<uint>(uint src)                                                                             | 57 56 48 83 ec 38 33 c0 48 89 44 24 28 48 89 44 24 30 48 8b f1 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 20 00 00 00 e8 45 08 fe 5e 48 83 c0 10 ba 20 00 00 00 45 33 c0 4d 63 c8 4c 03 c8 41 8b c8 44 8b d7 41 d3 ea 41 83 e2 01 45 88 11 41 ff c0 41 83 f8 20 7c e1 48 89 44 24 28 89 54 24 30 48 89 06 89 56 08 48 8b c6 48 83 c4 38 5e 5f c3
327       | 7ff7c8286600h   | 114     | CTC_RET_Zx3         | hex://bitcore/gbits?bitseq#bitseq_g[64u](64u)                                                                 | Span<byte> bitseq<ulong>(ulong src)                                                                           | 57 56 48 83 ec 38 33 c0 48 89 44 24 28 48 89 44 24 30 48 8b f1 48 8b fa 48 b9 10 ea 71 c7 f7 7f 00 00 ba 40 00 00 00 e8 b4 07 fe 5e 48 83 c0 10 ba 40 00 00 00 45 33 c0 4d 63 c8 4c 03 c8 41 8b c8 4c 8b d7 49 d3 ea 41 8b ca 83 e1 01 41 88 09 41 ff c0 41 83 f8 40 7c df 48 89 44 24 28 89 54 24 30 48 89 06 89 56 08 48 8b c6 48 83 c4 38 5e 5f c3
328       | 7ff7c8286690h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?bitslice#bitslice_g[8u](8u,8u,8u)                                                         | byte bitslice<byte>(byte src, byte start, byte length)                                                        | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 41 0f b6 c8 c1 e1 08 0b d1 0f b7 d2 c4 e2 68 f7 c0 0f b6 c0 c3
329       | 7ff7c82866c0h   | 34      | CTC_RET_Zx3         | hex://bitcore/gbits?bitslice#bitslice_g[8i](8i,8u,8u)                                                         | sbyte bitslice<sbyte>(sbyte src, byte start, byte length)                                                     | 0f 1f 44 00 00 48 0f be c1 0f b6 d2 41 0f b6 c8 c1 e1 08 0b d1 0f b7 d2 c4 e2 68 f7 c0 48 0f be c0 c3
330       | 7ff7c8286700h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?bitslice#bitslice_g[16u](16u,8u,8u)                                                       | ushort bitslice<ushort>(ushort src, byte start, byte length)                                                  | 0f 1f 44 00 00 0f b7 c1 0f b6 d2 41 0f b6 c8 c1 e1 08 0b d1 0f b7 d2 c4 e2 68 f7 c0 0f b7 c0 c3
331       | 7ff7c8286730h   | 34      | CTC_RET_Zx3         | hex://bitcore/gbits?bitslice#bitslice_g[16i](16i,8u,8u)                                                       | short bitslice<short>(short src, byte start, byte length)                                                     | 0f 1f 44 00 00 48 0f bf c1 0f b6 d2 41 0f b6 c8 c1 e1 08 0b d1 0f b7 d2 c4 e2 68 f7 c0 48 0f bf c0 c3
332       | 7ff7c8286770h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?bitslice#bitslice_g[32u](32u,8u,8u)                                                       | uint bitslice<uint>(uint src, byte start, byte length)                                                        | 0f 1f 44 00 00 0f b6 c2 41 0f b6 d0 c1 e2 08 0b c2 0f b7 c0 c4 e2 78 f7 c1 c3
333       | 7ff7c82867a0h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?bitslice#bitslice_g[32i](32i,8u,8u)                                                       | int bitslice<int>(int src, byte start, byte length)                                                           | 0f 1f 44 00 00 0f b6 c2 41 0f b6 d0 c1 e2 08 0b c2 0f b7 c0 c4 e2 78 f7 c1 c3
334       | 7ff7c82867d0h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?bitslice#bitslice_g[64u](64u,8u,8u)                                                       | ulong bitslice<ulong>(ulong src, byte start, byte length)                                                     | 0f 1f 44 00 00 0f b6 c2 41 0f b6 d0 c1 e2 08 0b c2 0f b7 c0 c4 e2 f8 f7 c1 c3
335       | 7ff7c8286800h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?bitslice#bitslice_g[64i](64i,8u,8u)                                                       | long bitslice<long>(long src, byte start, byte length)                                                        | 0f 1f 44 00 00 0f b6 c2 41 0f b6 d0 c1 e2 08 0b c2 0f b7 c0 c4 e2 f8 f7 c1 c3
336       | 7ff7c8286c40h   | 20      | CTC_RET_SBB         | hex://bitcore/gbits?blsic#blsic_g[8u](8u)                                                                     | byte blsic<byte>(byte src)                                                                                    | 0f 1f 44 00 00 0f b6 c1 8b d0 f7 d2 ff c8 0b c2 0f b6 c0 c3
337       | 7ff7c8286c70h   | 20      | CTC_RET_SBB         | hex://bitcore/gbits?blsic#blsic_g[16u](16u)                                                                   | ushort blsic<ushort>(ushort src)                                                                              | 0f 1f 44 00 00 0f b7 c1 8b d0 f7 d2 ff c8 0b c2 0f b7 c0 c3
338       | 7ff7c8286ca0h   | 14      | CTC_RET_Zx3         | hex://bitcore/gbits?blsic#blsic_g[32u](32u)                                                                   | uint blsic<uint>(uint src)                                                                                    | 0f 1f 44 00 00 8b c1 f7 d0 ff c9 0b c1 c3
339       | 7ff7c8286cc0h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?blsic#blsic_g[64u](64u)                                                                   | ulong blsic<ulong>(ulong src)                                                                                 | 0f 1f 44 00 00 48 8b c1 48 f7 d0 48 ff c9 48 0b c1 c3
340       | 7ff7c8286cf0h   | 27      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?byteswap#byteswap_g[16u](16u)                                                             | ushort byteswap<ushort>(ushort src)                                                                           | 0f 1f 44 00 00 0f b7 c1 8b d0 c1 fa 08 25 ff 00 00 00 c1 e0 08 0b d0 0f b7 c2 c3
341       | 7ff7c8286d20h   | 48      | CTC_RET_SBB         | hex://bitcore/gbits?byteswap#byteswap_g[32u](32u)                                                             | uint byteswap<uint>(uint src)                                                                                 | 0f 1f 44 00 00 8b c1 c1 e8 18 0f b6 c0 8b d1 c1 ea 10 0f b6 d2 c1 e2 08 0b c2 8b d1 c1 ea 08 0f b6 d2 c1 e2 10 0b c2 0f b6 d1 c1 e2 18 0b c2 c3
342       | 7ff7c8286d60h   | 128     | CTC_RET_SBB         | hex://bitcore/gbits?byteswap#byteswap_g[64u](64u)                                                             | ulong byteswap<ulong>(ulong src)                                                                              | 0f 1f 44 00 00 48 8b c1 48 c1 e8 38 0f b6 c0 48 8b d1 48 c1 ea 30 0f b6 d2 48 c1 e2 08 48 0b c2 48 8b d1 48 c1 ea 28 0f b6 d2 48 c1 e2 10 48 0b c2 48 8b d1 48 c1 ea 20 0f b6 d2 48 c1 e2 18 48 0b c2 48 8b d1 48 c1 ea 18 0f b6 d2 48 c1 e2 20 48 0b c2 48 8b d1 48 c1 ea 10 0f b6 d2 48 c1 e2 28 48 0b c2 48 8b d1 48 c1 ea 08 0f b6 d2 48 c1 e2 30 48 0b c2 0f b6 d1 48 c1 e2 38 48 0b c2 c3
343       | 7ff7c8286df0h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?cell#cell_g[8u](span8u)                                                                   | ref byte cell<byte>(Span<byte> src, BitPos<byte> pos)                                                         | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 03 c2 c3
344       | 7ff7c8286e20h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?cell#cell_g[16u](span16u)                                                                 | ref ushort cell<ushort>(Span<ushort> src, BitPos<ushort> pos)                                                 | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 8d 04 50 c3
345       | 7ff7c8286e50h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?cell#cell_g[32u](span32u)                                                                 | ref uint cell<uint>(Span<uint> src, BitPos<uint> pos)                                                         | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 8d 04 90 c3
346       | 7ff7c8286e80h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?cell#cell_g[64u](span64u)                                                                 | ref ulong cell<ulong>(Span<ulong> src, BitPos<ulong> pos)                                                     | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 8d 04 d0 c3
347       | 7ff7c8286fb0h   | 18      | CTC_RET_Zx3         | hex://bitcore/gbits?cell#cell_g[8u](uspan8u)                                                                  | ref byte cell<byte>(ReadOnlySpan<byte> src, BitPos<byte> pos)                                                 | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 03 c2 c3
348       | 7ff7c8286fe0h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?cell#cell_g[16u](uspan16u)                                                                | ref ushort cell<ushort>(ReadOnlySpan<ushort> src, BitPos<ushort> pos)                                         | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 8d 04 50 c3
349       | 7ff7c8287010h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?cell#cell_g[32u](uspan32u)                                                                | ref uint cell<uint>(ReadOnlySpan<uint> src, BitPos<uint> pos)                                                 | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 8d 04 90 c3
350       | 7ff7c8287440h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?cell#cell_g[64u](uspan64u)                                                                | ref ulong cell<ulong>(ReadOnlySpan<ulong> src, BitPos<ulong> pos)                                             | 0f 1f 44 00 00 48 8b 01 0f b7 12 48 63 d2 48 8d 04 d0 c3
351       | 7ff7c8287470h   | 34      | CTC_RET_Zx3         | hex://bitcore/gbits?disable#disable_g[8u](8u,32i)                                                             | byte disable<byte>(byte src, int pos)                                                                         | 0f 1f 44 00 00 0f b6 c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0f b6 d0 f7 d2 0f b6 d2 23 c2 0f b6 c0 c3
352       | 7ff7c82874b0h   | 36      | CTC_RET_SBB         | hex://bitcore/gbits?disable#disable_g[8i](8i,32i)                                                             | sbyte disable<sbyte>(sbyte src, int pos)                                                                      | 0f 1f 44 00 00 48 0f be c1 41 b8 01 00 00 00 8b ca 41 d3 e0 49 0f be d0 f7 d2 0f b6 d2 23 c2 48 0f be c0 c3
